date,event,common_name,genus,species,county,lifeform,group,dataset_num,invasive
10/20/94,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/21/93,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/12/93,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
11/2/92,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/17/91,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/21/90,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/20/89,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/24/88,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/15/87,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/16/86,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/16/86,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
3/11/86,FIRST SEEN,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/31/85,LAST SEEN,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/20/85,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
10/25/84,FIRST FLOCK OF MIGRATORS,SNOW BUNTING,PLECTROPHENAX,NIVALIS,ITASCA,ANIMALS,BIRDS,1,
3/29/05,FIRST SEEN,SOLITARY SANDPIPER,TRINGA,SOLITARIA,ITASCA,ANIMALS,BIRDS,1,
4/18/07,FIRST SEEN,SONG SPARROW,MELOSPIZA,MELODIA,ITASCA,ANIMALS,BIRDS,1,
4/6/05,FIRST SEEN,SONG SPARROW,MELOSPIZA,MELODIA,ITASCA,ANIMALS,BIRDS,1,
4/18/16,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/4/15,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/6/13,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/11/12,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/24/12,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/16/11,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/13/10,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/27/09,FIRST LEAF,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/7/09,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/4/09,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/17/08,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/30/07,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/21/06,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/25/05,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/6/04,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/12/03,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
5/15/02,FIRST LEAF,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
4/21/02,LEAF BUDBREAK,SPECKLED ALDER [HOARY A],ALNUS,INCANA,ITASCA,PLANTS,WOODY,1,
6/4/07,FIRST HEARD,SPRING FIELD CRICKET,GRYLLUS,VELETIS,ITASCA,ANIMALS,INSECTS,1,
4/16/16,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/15/16,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/14/16,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/18/15,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/16/13,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/6/13,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/3/12,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/4/12,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/4/11,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/21/11,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/12/11,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/5/08,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/24/07,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/11/06,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/16/05,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/8/05,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/15/04,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/24/03,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/14/02,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/28/00,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/21/00,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/8/99,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/8/98,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/21/97,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/28/95,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/11/95,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
5/12/94,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/17/94,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/18/93,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/16/92,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/24/91,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/28/89,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/13/88,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/17/86,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/14/84,FIRST HEARD,SPRING PEEPER,HYLA,CRUCIFER,ITASCA,ANIMALS,AMPHIBIANS & REPTILES,1,
4/30/16,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/17/08,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
4/29/07,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/20/02,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/15/02,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/7/01,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/3/99,LEAF BUDBREAK,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/11/88,FIRST LEAF,SUGAR MAPLE,ACER,SACCHARUM,ITASCA,PLANTS,WOODY,1,
5/14/09,FIRST SEEN,SWAINSONS THRUSH,CATHARUS,USTULATUS,ITASCA,ANIMALS,BIRDS,1,
5/14/09,FIRST SEEN,SWAINSONS THRUSH,CATHARUS,USTULATUS,ITASCA,ANIMALS,BIRDS,1,
5/4/01,FIRST LEAF,SWAMP FLY HONEYSUCKLE,LONICERA,OBLONGIFOLIA,ITASCA,PLANTS,WOODY,1,
5/3/01,FIRST LEAF,SWAMP FLY HONEYSUCKLE,LONICERA,OBLONGIFOLIA,ITASCA,PLANTS,WOODY,1,
4/25/00,LEAF BUDBREAK,SWAMP FLY HONEYSUCKLE,LONICERA,OBLONGIFOLIA,ITASCA,PLANTS,WOODY,1,
5/16/13,LEAF BUDBREAK,SWAMP RED CURRANT,RIBES,TRISTE,ITASCA,PLANTS,WOODY,1,
5/14/01,LEAF BUDBREAK,SWAMP WHITE OAK,QUERCUS,BICOLOR,ITASCA,PLANTS,WOODY,1,
5/10/01,LEAF BUDBREAK,SWAMP WHITE OAK,QUERCUS,BICOLOR,ITASCA,PLANTS,WOODY,1,
5/6/00,LEAF BUDBREAK,SWAMP WHITE OAK,QUERCUS,BICOLOR,ITASCA,PLANTS,WOODY,1,
5/1/99,LEAF BUDBREAK,SWAMP WHITE OAK,QUERCUS,BICOLOR,ITASCA,PLANTS,WOODY,1,
5/10/01,LEAF BUDBREAK,SWEET FERN,COMPTONIA,PEREGRINA,ITASCA,PLANTS,WOODY,1,
5/9/00,LEAF BUDBREAK,SWEET FERN,COMPTONIA,PEREGRINA,ITASCA,PLANTS,WOODY,1,
4/28/01,LEAF BUDBREAK,TARTARIAN HONEYSUCKLE,LONICERA,TARTARICA,ITASCA,PLANTS,WOODY,1,YES
4/25/01,LEAF BUDBREAK,TARTARIAN HONEYSUCKLE,LONICERA,TARTARICA,ITASCA,PLANTS,WOODY,1,YES
6/4/13,LEAF BUDBREAK,THIMBLEBERRY,RUBUS,PARVIFLORUS,ITASCA,PLANTS,WOODY,1,
12/12/11,FIRST LEAF,TOOTHED WOOD FERN,DRYOPTERIS,CARTHUSIANA,ITASCA,PLANTS,"FERNS, MOSSES, LICHENS",1,
1/14/10,FIRST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
4/15/08,FIRST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
4/18/07,FIRST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
4/7/05,FIRST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
4/14/02,FIRST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
8/29/93,LAST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
8/17/93,FIRST FLOCK OF MIGRATORS,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
8/29/92,LAST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
8/19/92,FIRST FLOCK OF MIGRATORS,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
7/23/90,FIRST FLOCK OF MIGRATORS,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
8/10/89,FIRST FLOCK OF MIGRATORS,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
7/26/87,FIRST FLOCK OF MIGRATORS,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
9/8/85,LAST SEEN,TREE SWALLOW,TACHYCINETA,BICOLOR,ITASCA,ANIMALS,BIRDS,1,
5/5/16,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/2/16,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/1/16,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/29/16,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/27/16,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/4/15,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/2/15,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/30/15,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/26/15,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/25/15,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/17/14,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/14/13,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/15/12,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/14/12,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/11/12,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/2/12,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/9/11,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/22/10,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/21/10,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/15/10,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/5/09,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/1/09,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/21/08,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/14/08,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/13/08,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/28/07,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/18/06,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/16/05,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/10/04,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/5/04,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/8/03,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/27/03,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/28/02,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/15/02,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/3/01,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/1/01,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/27/00,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/1/99,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/23/98,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/6/97,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/16/96,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/13/95,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/11/94,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/11/94,FIRST LEAF,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/5/94,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/6/93,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/6/92,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/28/91,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/25/90,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/15/89,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/8/88,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/15/87,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/28/86,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/29/85,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
4/26/84,LEAF BUDBREAK,TREMBLING ASPEN,POPULUS,TREMULOIDES,ITASCA,PLANTS,WOODY,1,
5/13/09,FIRST LEAF,TRUMPET HONEYSUCKLE,LONICERA,SEMPERVIRENS,ITASCA,PLANTS,WOODY,1,
3/13/15,FIRST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
11/11/08,LAST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
11/22/07,LAST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
2/19/07,FIRST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
3/16/06,FIRST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
3/10/04,FIRST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
11/1/03,LAST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
2/26/02,FIRST SEEN,TRUMPETER SWAN,CYGNUS,BUCCINATOR,ITASCA,ANIMALS,BIRDS,1,
12/14/16,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/23/16,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/1/06,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/13/05,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
4/3/05,FIRST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
3/25/04,FIRST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/1/03,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
12/4/01,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/16/00,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/15/00,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
3/4/00,FIRST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/19/99,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/20/94,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
11/30/86,LAST SEEN,TUNDRA SWAN,CYGNUS,COLUMBIANUS,ITASCA,ANIMALS,BIRDS,1,
9/18/14,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/9/09,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/4/09,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
10/8/08,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
10/3/08,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/8/08,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/3/08,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/19/07,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/10/07,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/12/05,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/24/04,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
11/1/03,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/26/03,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/20/03,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/16/99,LAST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/15/94,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
9/12/94,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
4/6/94,FIRST SEEN,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
10/2/87,FIRST FLOCK OF MIGRATORS,TURKEY VULTURE,CATHARTES,AURA,ITASCA,ANIMALS,BIRDS,1,
10/13/09,LAST SEEN,VEERY,CATHARUS,FUSCESCENS,ITASCA,ANIMALS,BIRDS,1,
5/18/09,FIRST SEEN,VEERY,CATHARUS,FUSCESCENS,ITASCA,ANIMALS,BIRDS,1,
9/6/07,FIRST FLOCK OF MIGRATORS,VEERY,CATHARUS,FUSCESCENS,ITASCA,ANIMALS,BIRDS,1,
6/3/02,LEAF BUDBREAK,VIRGINIA CREEPER,PARTHENOCISSUS,VITACEAE,ITASCA,PLANTS,WOODY,1,
4/24/16,LEAF BUDBREAK,WEEPING WILLOW,SALIX,BABYLONICA,ITASCA,PLANTS,WOODY,1,
